BorrowerID,LoanDate,LoanAmount,InterestRate,LoanTermMonths,CreditScore,AnnualIncome,DebtToIncomeRatio,EmploymentLengthYears,HomeOwnership,Purpose,MonthlyPayment,OpenAccounts,TotalAccounts,MonthsSinceLastDelinquency,RevolvingUtilization,HasBankruptcies,HasTaxLiens,State,Age,EducationLevel,MaritalStatus,NumberOfDependents,TimeAtCurrentAddressMonths,Defaulted
146,2023-06-18,18772,0.21793193114175807,48,622,31695,0.39511559870317936,17,Mortgage,Other,1290,12,9,36.0,0.34494010442174217,0,0,CA,24,High School,Widowed,0,104,0
147,2021-07-17,39218,0.07876287006296274,36,753,147135,0.44763706647220847,2,Mortgage,Credit Card Refinancing,360,1,20,45.0,0.6731407971396123,0,0,MI,67,High School,Widowed,3,4,0
148,2022-10-17,4712,0.13602057530596,24,613,174195,0.27192678777128965,16,Rent,Other,1741,2,19,15.0,0.2721550150962677,0,0,NC,66,Associate's,Divorced,3,99,0
149,2020-04-05,2367,0.23075151435502844,12,519,78481,0.4469403443541612,19,Mortgage,Other,1347,12,16,42.0,0.006825010766919992,0,0,FL,29,High School,Divorced,3,132,1
150,2021-04-29,41957,0.21916991009199355,48,515,93438,0.5421036759146594,14,Mortgage,Other,1385,3,5,43.0,0.3385446476334715,0,0,GA,25,Master's,Widowed,4,65,0
151,2023-12-01,42781,0.13018835249460933,60,644,131491,0.3360583721166205,16,Own,Home Improvement,1374,7,16,18.0,0.4531740289687326,0,0,IL,36,PhD,Widowed,1,41,0
152,2020-08-18,27200,0.20262167272026166,36,707,168645,0.29145466408989285,7,Own,Home Improvement,625,6,14,48.0,0.5663560374207093,0,0,CA,65,PhD,Single,3,171,0
153,2022-01-18,4726,0.21463216614177186,12,518,141844,0.22557920067914286,1,Own,Business,809,14,29,23.0,0.6838251043580197,0,0,NC,67,High School,Divorced,0,223,0
154,2023-04-09,24616,0.22777748480072596,60,665,114910,0.40210273993165213,16,Own,Debt Consolidation,225,7,19,57.0,0.061784344228770105,0,0,GA,60,PhD,Divorced,1,183,0
155,2021-06-24,28723,0.1589011538098456,60,537,76494,0.539926024019358,17,Own,Credit Card Refinancing,1329,11,21,26.0,0.4697519452994411,0,0,IL,33,High School,Widowed,0,147,0
156,2022-11-25,38574,0.09089217721094237,24,680,163360,0.262330633592597,4,Mortgage,Home Improvement,1263,5,6,6.0,0.2663624626840184,0,0,FL,50,High School,Divorced,0,149,0
157,2021-06-08,35958,0.10106181530078634,24,848,66978,0.2981177622686517,8,Mortgage,Other,1185,14,19,29.0,0.9479695655444975,1,0,GA,30,PhD,Widowed,3,186,0
158,2023-03-29,10108,0.10913893480832085,12,604,137845,0.303312758774992,8,Own,Debt Consolidation,1406,4,29,40.0,0.35989850979392257,0,0,NC,63,PhD,Divorced,0,158,0
159,2023-06-20,13178,0.16876049616192312,60,599,150621,0.3804061708887586,1,Rent,Credit Card Refinancing,153,7,9,13.0,0.10012369871987037,1,0,OH,61,Master's,Married,4,116,0
160,2023-01-14,36643,0.05656192482572169,24,589,74672,0.21420448078371931,1,Own,Credit Card Refinancing,445,3,2,57.0,0.041491490771571105,0,0,FL,41,Bachelor's,Married,1,135,0
161,2021-07-31,32324,0.17720849375599368,36,799,81821,0.5111055776538521,18,Rent,Credit Card Refinancing,1647,13,20,51.0,0.26540588759490646,0,0,OH,55,Master's,Divorced,3,197,0
162,2021-11-12,39360,0.1228708476856464,36,831,103661,0.24780113875211066,2,Mortgage,Credit Card Refinancing,235,10,24,43.0,0.1788787388826426,0,0,PA,47,Master's,Widowed,3,64,0
163,2021-07-10,18824,0.10904836049792843,60,578,89224,0.45268134544834093,16,Rent,Business,429,7,27,14.0,0.6497996268787427,0,0,TX,69,PhD,Married,0,2,0
164,2022-10-09,46360,0.22589931414562528,24,572,109405,0.35660787088977597,13,Mortgage,Credit Card Refinancing,1267,2,18,11.0,0.8469665417076332,0,0,MI,42,Master's,Single,0,115,0
165,2021-10-07,9927,0.1420004791161598,12,675,74796,0.39294880167637847,13,Rent,Debt Consolidation,1559,12,28,52.0,0.3125587034702625,0,0,TX,44,PhD,Widowed,2,195,0
166,2022-03-06,29144,0.06901060910653856,12,595,195778,0.18980436941365145,13,Mortgage,Home Improvement,1405,12,3,52.0,0.5777914549604904,0,0,CA,39,Associate's,Married,2,128,0
167,2022-11-17,32010,0.21534935360524943,12,844,148554,0.46751159908908524,5,Mortgage,Debt Consolidation,235,8,20,28.0,0.7303052769810532,0,0,IL,45,High School,Single,3,79,0
168,2023-09-25,23443,0.05952825148730132,36,602,143777,0.19431025952131556,2,Own,Other,1612,12,17,22.0,0.39848768913933497,0,0,GA,63,Bachelor's,Married,3,231,0
169,2023-09-16,15437,0.19534984483363935,24,723,24023,0.15673681881371956,0,Mortgage,Business,912,6,19,12.0,0.06632561133806758,0,0,PA,50,Associate's,Married,0,101,0
170,2023-10-03,45298,0.20478124435413303,24,505,187807,0.37333974994439345,15,Own,Business,1856,12,3,8.0,0.22918491092778526,0,0,GA,59,High School,Single,4,119,0
171,2023-06-08,40778,0.12052052118577164,36,621,92959,0.4546485684588326,3,Own,Other,951,3,29,23.0,0.8830658080886833,0,0,OH,59,High School,Single,4,74,0
172,2020-07-08,12207,0.21495757125555737,12,735,59218,0.12501791821737837,0,Own,Debt Consolidation,1844,3,28,38.0,0.8244802662548949,0,0,NY,34,Bachelor's,Divorced,0,9,0
173,2023-06-02,26537,0.1531318811712907,12,615,163285,0.13469765747027104,16,Rent,Debt Consolidation,1524,5,7,29.0,0.08653252882391704,0,0,GA,53,Master's,Married,2,23,0
174,2023-11-09,36757,0.14265873065455936,60,662,48460,0.5013395813529595,17,Rent,Other,970,3,8,,0.2239487233672408,0,0,FL,40,High School,Single,2,14,1
175,2023-11-01,13040,0.059080656293738515,48,725,144579,0.504516349753666,7,Mortgage,Credit Card Refinancing,991,6,7,59.0,0.76916528212332,0,0,IL,38,Bachelor's,Divorced,4,54,0
176,2023-07-30,42986,0.10800583872978119,24,729,84680,0.2226523585295406,1,Own,Credit Card Refinancing,1572,2,28,9.0,0.48589823198882,0,0,GA,23,PhD,Single,3,124,0
177,2021-09-24,23612,0.23620199417705998,24,681,51017,0.4076141014001018,17,Own,Home Improvement,734,8,7,37.0,0.7599670316957243,0,0,IL,39,High School,Divorced,0,45,0
178,2021-09-19,29441,0.1283647926567,24,748,112038,0.32159003757232973,15,Mortgage,Debt Consolidation,1751,13,10,57.0,0.2110924716621465,0,0,IL,60,High School,Divorced,3,225,0
179,2022-08-30,7471,0.1593401041113537,48,817,182062,0.41634802070175647,9,Own,Debt Consolidation,768,11,9,46.0,0.9526981391702748,0,0,PA,48,Master's,Single,2,16,0
180,2023-07-06,36631,0.15640433579685037,60,709,39515,0.5314396420496126,7,Mortgage,Other,1393,12,25,14.0,0.7836074487998993,0,0,OH,35,Master's,Single,4,212,0
181,2023-10-14,44461,0.16808621796453868,48,643,181063,0.13992821229112826,11,Own,Other,1140,11,23,8.0,0.19745232482600805,0,0,NC,36,PhD,Married,3,200,0
182,2021-12-10,27523,0.06226619112865653,12,844,158706,0.4889922129942271,15,Rent,Credit Card Refinancing,368,9,22,12.0,0.5584492006799889,0,0,OH,29,High School,Married,2,102,0
183,2023-12-05,32348,0.12243525095974567,12,595,180449,0.34651455226051964,11,Mortgage,Debt Consolidation,960,13,10,22.0,0.11309712809625783,0,0,PA,30,Master's,Divorced,2,226,0
184,2021-10-10,2177,0.19462565477651084,24,845,53001,0.3820634718809982,10,Mortgage,Debt Consolidation,581,7,13,32.0,0.36143481512650255,0,0,MI,42,Bachelor's,Single,2,95,0
185,2020-11-13,5760,0.09011205021459659,36,743,21391,0.42696568000856017,19,Rent,Business,1342,14,19,8.0,0.6596213684755208,1,0,FL,64,High School,Married,3,109,0
186,2023-06-02,33779,0.09071567550927209,24,585,129388,0.5613115745645537,18,Mortgage,Home Improvement,1442,3,24,2.0,0.3301276879287717,0,1,MI,56,Bachelor's,Divorced,1,185,0
187,2023-06-11,22636,0.05201812133780495,36,683,62215,0.12835997677586894,0,Rent,Home Improvement,1361,11,7,29.0,0.6567583957579679,0,0,NY,35,Associate's,Married,4,136,0
188,2021-11-14,17353,0.13749638532164196,48,620,99720,0.11473817606222383,2,Own,Credit Card Refinancing,1668,14,24,8.0,0.24477946466076195,0,0,NC,48,PhD,Divorced,2,25,0
189,2021-10-25,12556,0.2265468761346844,12,831,47114,0.18913089074438674,11,Rent,Debt Consolidation,384,10,29,51.0,0.721206780533067,0,0,MI,29,Master's,Married,3,169,0
190,2023-10-29,28598,0.06038018871746181,36,591,162954,0.5932238630133683,8,Rent,Business,1160,4,5,24.0,0.3595895739199291,0,0,IL,56,Associate's,Single,0,62,0
191,2023-06-10,12563,0.08822374189920053,48,569,133142,0.4575381836888879,4,Mortgage,Debt Consolidation,202,12,26,46.0,0.7904812709114372,0,0,IL,39,Master's,Widowed,4,77,0
192,2023-02-10,47819,0.11201690766855102,12,632,168345,0.407320559527251,0,Own,Other,1846,10,8,23.0,0.13668991471781355,0,0,TX,35,Associate's,Widowed,0,146,0
193,2021-03-17,44790,0.19634494731284258,36,778,126206,0.12351952670737396,9,Rent,Credit Card Refinancing,1553,2,19,31.0,0.3619779493522852,0,0,TX,29,Master's,Divorced,0,50,0
194,2021-07-17,9234,0.17812711856051733,24,636,65647,0.5395551119464824,16,Own,Home Improvement,891,9,21,6.0,0.4639324537746842,0,0,CA,29,PhD,Widowed,3,169,0
195,2023-07-15,26519,0.133188780916371,24,813,62679,0.5063784266485798,3,Rent,Debt Consolidation,1777,14,6,35.0,0.42384552450057666,0,0,IL,58,High School,Widowed,1,34,0
196,2023-11-10,27966,0.20181378785167514,24,686,20427,0.43240002193354243,14,Mortgage,Credit Card Refinancing,338,5,19,24.0,0.43309450452034004,0,0,TX,65,Bachelor's,Divorced,3,100,0
197,2023-11-11,17173,0.1719262023313804,48,720,149669,0.2695654077423514,18,Rent,Home Improvement,840,12,11,19.0,0.4448033333450726,0,0,NY,23,Associate's,Widowed,3,114,0
198,2023-02-10,27987,0.22920815993144383,24,545,86267,0.13525247778412866,7,Rent,Debt Consolidation,744,2,9,16.0,0.9888035252326512,0,1,NC,38,Bachelor's,Married,4,81,0
199,2022-08-09,14178,0.2136053498277386,60,777,20799,0.3900192439504613,14,Own,Business,1248,10,2,53.0,0.19315710326965474,1,0,MI,34,Bachelor's,Married,3,12,0
200,2023-01-09,40338,0.10056272121784011,12,691,75659,0.4598472857304188,6,Rent,Credit Card Refinancing,1688,6,16,35.0,0.7686638305086043,0,0,PA,35,Master's,Married,4,208,0
201,2021-11-29,25596,0.10428771552684005,48,507,27025,0.14712017523862372,14,Mortgage,Debt Consolidation,1723,7,4,25.0,0.551788781106658,0,0,TX,62,High School,Single,2,77,0
202,2020-04-22,34174,0.07507129515847713,24,775,34481,0.416883829899248,7,Mortgage,Home Improvement,1733,13,16,18.0,0.41362841810985407,0,0,OH,62,Master's,Married,4,75,0
203,2020-01-02,42974,0.1173929451434913,12,678,45411,0.2431830339435793,9,Rent,Home Improvement,981,2,15,59.0,0.6335287171752645,0,0,NC,30,Bachelor's,Widowed,3,206,0
204,2021-10-03,5431,0.24990878374381886,36,833,125928,0.48212211060990584,17,Rent,Business,706,1,2,36.0,0.8535314430998039,0,0,NC,48,PhD,Widowed,2,170,1
205,2020-08-07,28764,0.1311502337230122,24,538,143014,0.36980792530091855,3,Own,Credit Card Refinancing,287,13,22,47.0,0.466638363953086,0,0,CA,41,High School,Married,2,55,0
206,2022-05-04,22627,0.09409768693782128,12,792,166033,0.16451839390521836,14,Own,Credit Card Refinancing,987,7,9,2.0,0.8648013689610676,0,0,NY,59,High School,Single,1,92,0
207,2023-06-02,40310,0.2024965768951106,60,677,172839,0.363259723866618,10,Mortgage,Debt Consolidation,1379,1,8,42.0,0.09379833495904988,0,0,GA,33,Bachelor's,Married,3,187,0
208,2021-01-19,9906,0.15849420069253123,36,661,71690,0.2978684316833593,2,Own,Home Improvement,1708,3,10,56.0,0.6530842219930989,0,0,CA,63,Master's,Single,0,179,0
209,2023-11-27,37914,0.07992028990539052,60,830,72870,0.19017798414082596,14,Rent,Home Improvement,1086,4,19,27.0,0.3331800613208632,0,0,TX,43,PhD,Single,3,88,0
210,2023-02-27,45814,0.12613793623217315,12,603,187207,0.5207578620310616,2,Mortgage,Business,1023,2,13,21.0,0.38671532727216407,0,0,OH,58,Associate's,Married,0,181,0
211,2022-12-12,46379,0.13289394310786867,60,660,106928,0.1055142242495681,14,Own,Business,1997,7,9,46.0,0.5710197509043037,0,0,GA,60,Master's,Single,1,209,0
212,2021-12-30,14076,0.20076594011384374,12,786,90765,0.25606413843905296,5,Mortgage,Credit Card Refinancing,893,5,9,18.0,0.4799167982975723,0,0,IL,52,High School,Widowed,3,9,0
213,2023-12-10,38650,0.0541342737783809,12,622,43772,0.10629751908471338,0,Rent,Home Improvement,629,1,7,52.0,0.3817794385098544,0,0,NY,34,Master's,Married,1,238,0
214,2020-09-03,47881,0.1038039293596621,60,553,150417,0.14800347325307636,13,Own,Debt Consolidation,775,12,4,55.0,0.3083234218197314,1,0,TX,22,Associate's,Widowed,0,222,0
215,2022-04-15,47413,0.15351926026310442,12,533,38799,0.24854810958654053,15,Rent,Other,491,12,3,45.0,0.6183153022315322,0,0,NC,59,PhD,Single,4,229,0
216,2020-07-21,7012,0.10376934849056868,24,741,132051,0.1271355926946868,0,Rent,Debt Consolidation,1781,8,15,15.0,0.5055796518296253,0,0,MI,61,PhD,Divorced,3,3,0
217,2023-04-22,8151,0.17568680948379978,12,612,149941,0.3983152661785706,16,Mortgage,Business,1591,10,9,55.0,0.3233091255108804,0,0,OH,30,Associate's,Married,2,118,0
218,2020-05-02,29211,0.14637349585492332,48,817,43555,0.1434314539930914,7,Mortgage,Debt Consolidation,1949,7,7,5.0,0.2049610188775588,0,0,CA,60,Associate's,Divorced,2,136,0
219,2021-02-04,28117,0.12234205097191614,12,522,112152,0.4508568170330476,17,Mortgage,Home Improvement,1376,4,5,36.0,0.7744681959637522,0,0,TX,31,Bachelor's,Divorced,1,210,0
220,2022-02-05,37378,0.23984172537410245,48,545,147219,0.12632105631358057,15,Own,Credit Card Refinancing,771,2,6,30.0,0.7997149245278878,0,0,NC,50,High School,Divorced,4,187,0
221,2020-10-20,43652,0.1764318998372915,12,811,170405,0.1296544474005484,5,Own,Other,960,7,22,52.0,0.21378812698020266,0,0,OH,61,Bachelor's,Divorced,2,30,0
222,2020-10-06,7894,0.07598827445358824,12,634,155333,0.25266294951663315,9,Mortgage,Credit Card Refinancing,1684,11,14,48.0,0.2616490132446003,0,0,NY,51,Master's,Widowed,2,67,0
223,2022-06-02,14467,0.1620183394886791,60,617,139833,0.5482857624846388,9,Own,Other,1299,2,10,47.0,0.2391430225014869,0,0,PA,23,Associate's,Married,3,55,0
224,2020-07-16,32010,0.2061463706401802,24,688,89002,0.4206966243616582,4,Own,Other,565,6,14,33.0,0.8845697455765414,0,0,NC,39,Bachelor's,Widowed,2,162,0
225,2022-09-08,43641,0.19169793949855948,24,630,66553,0.48506564596445967,11,Mortgage,Home Improvement,938,1,10,30.0,0.7741303810618505,0,0,FL,49,High School,Single,0,123,0
226,2022-01-21,13289,0.08441784585905188,36,711,23088,0.17077605473855303,19,Rent,Home Improvement,1700,14,25,59.0,0.07457352324998068,0,0,MI,68,High School,Married,1,43,0
227,2020-05-23,45976,0.24448399980802069,60,612,65783,0.5170627166236229,16,Own,Business,1087,7,25,10.0,0.8326659498270857,0,0,NY,53,Associate's,Married,2,156,0
228,2021-08-31,44596,0.1397627291493212,60,543,21115,0.10407312409711758,13,Own,Business,1412,7,17,35.0,0.03685182072579163,0,0,TX,45,Bachelor's,Widowed,3,165,0
229,2023-05-09,24171,0.08180500074805226,24,627,92908,0.20652867536650307,13,Rent,Other,1173,12,13,5.0,0.2531997909830127,0,0,OH,59,PhD,Single,0,217,0
230,2023-02-21,35905,0.08603915082562959,60,657,89109,0.40804616057499676,2,Rent,Business,103,4,3,26.0,0.918991384096615,0,0,FL,35,Associate's,Divorced,2,158,0
231,2020-07-05,21829,0.0696469984378161,24,772,22978,0.28762320429702515,11,Rent,Home Improvement,1754,4,20,6.0,0.8643312947662094,0,0,OH,46,Master's,Single,1,71,0
232,2023-09-11,35054,0.21070362168698686,60,814,128943,0.5920966958592817,19,Mortgage,Business,951,10,17,48.0,0.7814345147246148,0,0,IL,46,Bachelor's,Widowed,1,62,0
233,2021-04-08,49478,0.07440609886436973,12,839,29422,0.11516962340915912,17,Rent,Other,1623,5,25,31.0,0.4575472291092496,0,0,GA,53,Bachelor's,Widowed,1,110,0
234,2023-10-04,45139,0.07502505142834939,24,544,194698,0.5992990839682716,11,Mortgage,Credit Card Refinancing,1799,2,14,7.0,0.3214141010200078,0,0,GA,48,Associate's,Widowed,2,29,0
235,2021-10-21,49713,0.22009432295216755,24,607,109233,0.411813916430658,1,Rent,Debt Consolidation,1346,9,6,59.0,0.8815458375404567,0,0,IL,53,Bachelor's,Divorced,0,115,0
236,2022-02-02,30734,0.11892081688951193,48,718,76174,0.37935349729804824,1,Rent,Business,1993,10,24,32.0,0.6570740902692122,0,0,OH,52,Bachelor's,Married,4,2,0
237,2022-08-12,8052,0.056171580861614494,60,817,57743,0.1297562212819872,16,Mortgage,Home Improvement,1791,4,25,56.0,0.29550885504779345,0,0,PA,45,Master's,Single,1,90,0
238,2021-02-06,4654,0.060379059903682177,60,814,150288,0.23666443833294534,9,Mortgage,Credit Card Refinancing,1385,11,7,46.0,0.46319587796544825,0,0,GA,56,Master's,Single,0,105,1
239,2023-10-01,24486,0.07843408934077911,24,676,149000,0.5623313441457979,17,Rent,Home Improvement,1808,9,22,51.0,0.8815002222616192,0,0,NC,51,PhD,Divorced,3,57,0
240,2020-05-26,19743,0.09267866959513792,12,727,142778,0.2771230015946221,18,Rent,Business,634,14,25,43.0,0.9034554360782215,0,0,IL,54,Master's,Widowed,3,185,0
241,2023-03-17,49368,0.18302923884768107,12,690,49430,0.4308266002336255,0,Rent,Other,1002,3,18,14.0,0.6593020939717295,0,0,OH,54,PhD,Single,0,42,0
242,2022-05-13,25489,0.08146525600036565,12,659,48834,0.5997481752093609,3,Own,Debt Consolidation,1499,9,18,54.0,0.7325558607170338,0,0,CA,67,Master's,Married,3,49,0
243,2021-05-03,9636,0.0737748782354144,60,766,44435,0.2315348569167706,3,Rent,Debt Consolidation,1184,1,18,26.0,0.039297833228803536,0,0,GA,48,PhD,Single,3,185,0
244,2022-07-17,7441,0.20294382829525584,48,825,107212,0.38804043950724687,1,Mortgage,Credit Card Refinancing,1479,7,4,29.0,0.6046005076371881,0,0,TX,54,Master's,Widowed,1,199,0
245,2021-07-04,25611,0.1842110567719829,24,689,75797,0.44821889635110657,18,Own,Debt Consolidation,1956,4,27,21.0,0.688992568370977,0,0,CA,54,Master's,Single,2,18,0
246,2020-12-03,43435,0.13706484429104723,36,674,194626,0.1823136232827076,11,Mortgage,Other,745,7,14,46.0,0.02037714708023164,0,0,PA,25,Associate's,Widowed,2,198,1
247,2022-05-21,13149,0.1598619542960208,48,789,74555,0.17433628184809105,9,Own,Home Improvement,123,14,13,28.0,0.8438589879562556,0,0,GA,51,Master's,Married,2,233,0
248,2021-10-02,35566,0.1123968040652837,36,644,105350,0.3281539558290867,12,Own,Other,1416,10,7,40.0,0.9282850116507411,1,0,TX,65,PhD,Divorced,2,232,0
249,2021-04-17,43368,0.14650008404707213,48,731,34716,0.29290626087964466,19,Mortgage,Credit Card Refinancing,656,6,23,47.0,0.23793645241878802,0,0,CA,36,Associate's,Widowed,0,27,0
250,2020-05-30,22675,0.15133452979654916,12,703,80261,0.45710771842865694,14,Own,Credit Card Refinancing,790,4,22,29.0,0.8457959326969645,1,0,TX,50,PhD,Widowed,1,118,0
251,2023-12-09,6495,0.12744745423561918,60,712,178600,0.13475438572429313,2,Mortgage,Debt Consolidation,455,4,14,1.0,0.6655125827091642,0,0,IL,49,Master's,Single,0,54,0
252,2023-08-14,43668,0.23131444213443256,36,539,21995,0.5860833118703452,19,Rent,Other,969,8,15,14.0,0.5806958197501985,0,0,GA,53,Master's,Divorced,3,233,0
253,2020-09-19,14673,0.05321237299620123,48,774,42414,0.10713849084291618,12,Own,Home Improvement,1040,7,8,46.0,0.8431259736891485,0,0,NC,57,PhD,Widowed,1,152,1
254,2020-05-23,12130,0.20643425261824924,60,822,164916,0.40065841216807563,7,Mortgage,Other,674,4,6,26.0,0.2856105357452037,0,0,NC,51,Bachelor's,Single,4,225,0
255,2020-12-11,23668,0.07487656624826487,36,581,187731,0.38131629793369415,6,Own,Home Improvement,128,11,15,6.0,0.790856177686854,0,0,FL,63,Associate's,Married,2,223,0
256,2021-09-15,16222,0.2095094721074399,24,680,35522,0.1673578654348629,7,Mortgage,Home Improvement,456,6,19,26.0,0.31452076766820325,0,0,GA,64,Associate's,Divorced,3,162,0
257,2022-10-13,24669,0.17318238313534426,48,819,149632,0.1754579913567649,17,Rent,Other,464,6,5,20.0,0.7874565429080738,0,0,IL,59,Master's,Single,2,150,0
258,2022-05-30,35068,0.2186556181872805,24,582,94034,0.49633874389731336,8,Rent,Business,707,1,2,12.0,0.4510540057564575,0,0,TX,63,Associate's,Divorced,2,216,0
259,2020-01-02,24253,0.06950286512817949,12,802,62322,0.5437812292063415,5,Own,Other,508,13,8,54.0,0.11694547149308043,0,1,IL,33,PhD,Widowed,2,63,0
260,2022-06-15,10435,0.1617961268199548,24,761,87638,0.2415084829418848,3,Own,Home Improvement,1389,2,21,16.0,0.3815198603059905,0,0,NY,24,Master's,Single,4,164,0
261,2023-08-20,29552,0.15021757605243943,24,771,121334,0.31898198198128425,14,Mortgage,Credit Card Refinancing,1414,4,14,10.0,0.23349327830975064,1,0,PA,36,Associate's,Married,3,92,0
262,2020-09-10,38384,0.19123863659267173,48,699,159596,0.27749752051917675,4,Mortgage,Credit Card Refinancing,666,6,5,58.0,0.10053155078621911,0,0,CA,69,High School,Married,2,84,0
263,2021-03-28,17393,0.15685811037873518,12,739,50846,0.13627350649332595,4,Own,Debt Consolidation,1276,6,14,9.0,0.11028706842366498,0,0,PA,31,Associate's,Single,2,61,0
264,2022-11-26,11617,0.15814691342662085,24,679,93643,0.4366021230079047,6,Mortgage,Credit Card Refinancing,318,1,5,56.0,0.7800713985040498,0,0,IL,43,PhD,Single,1,82,0
265,2023-03-29,39520,0.13591918871521294,60,670,134930,0.512596467402845,8,Mortgage,Business,272,8,4,32.0,0.8813978525224676,0,0,NC,44,Associate's,Divorced,2,42,0
266,2022-10-11,10852,0.11176688480146818,36,794,198775,0.2524396786956036,6,Mortgage,Home Improvement,707,2,9,13.0,0.9271291194325039,0,0,OH,32,Bachelor's,Single,1,96,0
267,2020-01-09,32401,0.14645287225043843,24,676,44399,0.5950878968153591,8,Own,Other,1758,13,21,36.0,0.8539461723304547,0,0,PA,37,Bachelor's,Divorced,3,161,0
268,2023-06-10,7295,0.07369847175368012,12,736,143182,0.13792577864117747,19,Rent,Other,1135,5,9,7.0,0.8302240972854418,0,0,OH,67,Master's,Widowed,3,74,0
269,2023-01-27,36993,0.24230266779661697,24,637,68591,0.43089535690726044,9,Rent,Business,1639,4,26,32.0,0.06883585151660598,0,0,MI,37,Bachelor's,Single,3,137,0
